w_velocity,w_safety,w_comfort,total_energy,energy_per_km,distance_km,rms_jerk,min_thw,avg_thw,avg_velocity,avg_lead_velocity,collision
0.305,0.475,0.22,2010.01737922332,162.38363721183637,12.37820053100586,0.1690692897316465,2.0844504833221436,3.3304758071899414,20.62861442565918,20.6204776763916,False
0.305,0.56,0.135,2013.8682043879883,162.70285745050495,12.377582550048828,0.14912686103728373,2.0530316829681396,3.1388070583343506,20.627586364746094,20.6204776763916,False
0.305,0.645,0.05,2017.307416056276,163.00759284882938,12.375541687011719,0.1683219343484409,2.0343360900878906,2.961334705352783,20.62418556213379,20.6204776763916,False
0.39,0.05,0.56,7.899165300642551,214.16704049299662,0.036882199347019196,0.7638255894696505,0.7286830544471741,9.817622184753418,3.7443854808807373,1.9195069074630737,False
0.39,0.135,0.475,1936.0404387845101,156.38100751335992,12.380277633666992,0.15214689285217411,2.0869202613830566,6.6317572593688965,20.632076263427734,20.6204776763916,False
0.39,0.22,0.39,1969.3622151034576,159.08635153052808,12.379201889038086,0.17122902347991184,2.0925753116607666,4.9401021003723145,20.63028335571289,20.6204776763916,False
0.39,0.305,0.305,1982.1008799155854,160.12221066703827,12.378674507141113,0.17303766223598768,2.088235855102539,4.169717788696289,20.629404067993164,20.6204776763916,False
0.39,0.39,0.22,1994.2165577736187,161.106413475731,12.378255844116211,0.16193207133872273,2.0641064643859863,3.7284913063049316,20.628705978393555,20.6204776763916,False
0.39,0.475,0.135,2002.916827785527,161.8183442628385,12.377562522888184,0.15630837628343877,2.044771194458008,3.428737163543701,20.627552032470703,20.6204776763916,False
0.39,0.56,0.05,2009.8362762533352,162.40357797667372,12.375565528869629,0.17490116877733164,2.0321147441864014,3.1626622676849365,20.624223709106445,20.6204776763916,False
0.475,0.05,0.475,8.724918309559095,239.06165024550933,0.036495521664619446,1.0383533979972588,0.688076913356781,8.59831428527832,3.988581418991089,2.021602153778076,False
0.475,0.135,0.39,1927.7719719078189,155.71791955045464,12.379897117614746,0.16325512014410504,2.079802989959717,7.0002264976501465,20.63144302368164,20.6204776763916,False
0.475,0.22,0.305,1968.680464733307,159.0348323154295,12.378925323486328,0.16757017518017348,2.069265365600586,5.199169635772705,20.629823684692383,20.6204776763916,False
0.475,0.305,0.22,1985.7294119976018,160.41954037829373,12.378350257873535,0.15626764642613492,2.0521273612976074,4.356624126434326,20.628864288330078,20.6204776763916,False
0.475,0.39,0.135,1988.220874580813,160.63095180390783,12.377569198608398,0.15911926651853206,2.039628267288208,3.847489356994629,20.6275634765625,20.6204776763916,False
0.475,0.475,0.05,1999.155409068324,161.54010630694862,12.37559700012207,0.17951811306597718,2.030407428741455,3.434401035308838,20.62427520751953,20.6204776763916,False
0.56,0.05,0.39,9.341760766166923,257.6801846659416,0.03625231608748436,1.0818756682193194,0.6801307201385498,8.207032203674316,4.096306800842285,2.066511869430542,False
0.56,0.135,0.305,1938.0198011906832,156.5511624083674,12.379465103149414,0.15845417192398187,2.0323565006256104,7.334989547729492,20.630722045898438,20.6204776763916,False
0.56,0.22,0.22,1963.4632825888839,158.61842241131637,12.378531455993652,0.15520903789326046,2.0422725677490234,5.417874813079834,20.629165649414062,20.6204776763916,False
0.56,0.305,0.135,1979.558535885808,159.93043245533218,12.3776216506958,0.16653631956053758,2.0351271629333496,4.477627754211426,20.62765121459961,20.6204776763916,False
0.56,0.39,0.05,1989.5817415013535,160.765758270482,12.375655174255371,0.18420852269958127,2.0285656452178955,3.8171064853668213,20.624374389648438,20.6204776763916,False
0.645,0.05,0.305,9.72732195690466,269.0481018945893,0.036153584718704224,0.9238154469807713,0.6824215054512024,8.070878028869629,4.131837844848633,2.081570863723755,False
0.645,0.135,0.22,1937.5357459373417,156.51858415364197,12.378949165344238,0.15990495882730033,1.8468815088272095,7.579893112182617,20.629863739013672,20.6204776763916,False
0.645,0.22,0.135,1958.7887586796162,158.2505811044291,12.377765655517578,0.17532091861207635,2.025377035140991,5.529375076293945,20.62788963317871,20.6204776763916,False
0.645,0.305,0.05,1979.2717800607938,159.93118299403218,12.375770568847656,0.20142324718866533,2.024766445159912,4.386941909790039,20.62456512451172,20.6204776763916,False
0.73,0.05,0.22,9.95174894275442,275.46613539362534,0.036125943064689636,0.9469748862314211,0.6970242857933044,7.922040939331055,4.128678798675537,2.081570863723755,False
0.73,0.135,0.135,1938.5311505277136,156.60903343393974,12.378155708312988,0.1891498861999668,1.6398109197616577,7.640331268310547,20.6285400390625,20.6204776763916,False
0.73,0.22,0.05,1965.8255153082898,158.8415870877983,12.376011848449707,0.22229048802292442,2.0064799785614014,5.337625026702881,20.624967575073242,20.6204776763916,False
0.815,0.05,0.135,10.04058500251305,276.56673289183385,0.036303386092185974,1.1341719441898264,0.7141245007514954,7.827134609222412,4.0790324211120605,2.0589959621429443,False
0.815,0.135,0.05,1948.5361800641122,157.436843325933,12.376620292663574,0.25279406757587997,1.5041844844818115,7.225481033325195,20.6259822845459,20.6204776763916,False
0.9,0.05,0.05,9.993826138066616,273.9166005510022,0.036483924835920334,1.4228803809531256,0.7860419154167175,7.700712203979492,3.987313985824585,2.021602153778076,False
